Date,Open,High,Low,Close,Volume
2024-08-19,549.5255203879397,554.3597412109375,548.6636875389138,554.3597412109375,39121800
2024-08-20,553.9041032003555,555.5782501123483,552.1011711057072,553.4583129882812,33732300
2024-08-21,554.5182893635274,556.8363017589311,549.5255356579909,555.3602905273438,41514600
2024-08-22,557.2820707271261,557.8962490623195,549.7731692085193,551.0015258789062,56121500
2024-08-23,554.2805573415312,557.8071552497642,552.0615220777588,556.8561401367188,50639400
2024-08-26,557.896216929936,558.6193486946379,553.8049599073349,555.5286254882812,35788600
2024-08-27,554.240856351132,556.7867518721707,553.0818502181188,556.2914428710938,32693900
2024-08-28,555.944805281924,556.3806796641229,549.8326480761413,553.0620727539062,41066000
2024-08-29,555.0531441896234,558.3915218624276,551.9525051521193,553.1115112304688,38715200
2024-08-30,555.5088687841893,558.9066812293946,551.9129206487703,558.3915405273438,62700100
2024-09-03,555.2116295150004,555.5484662312776,544.3544951641693,546.900390625,60600100
2024-09-04,545.0379813982295,549.228275772803,544.3049338252564,545.7809448242188,47224900
2024-09-05,545.7215723262182,548.6042441438841,541.9670913565726,544.4535522460938,44264300
2024-09-06,544.7804818962255,546.4248812226937,534.3789925800891,535.2903442382812,68493800
2024-09-09,539.5401323975631,542.5714211405976,537.5885834445576,541.2835693359375,40445800
2024-09-10,543.2152768632277,543.9979037862945,538.2820185267881,543.6412353515625,36394600
2024-09-11,543.5520781692663,550.1495670752728,534.8940870094609,549.2183837890625,75248600
2024-09-12,549.8028664126241,554.1516936316567,547.5541443659336,553.8446044921875,51892700
2024-09-13,554.4587735111908,557.7476322358331,554.2012031799659,556.7371826171875,39310500
2024-09-16,556.4697321910213,557.8268739812047,554.6470289741064,557.5594482421875,36656100
2024-09-17,559.7982156086712,561.2643713841238,555.5286543862046,557.7872924804688,49321000
2024-09-18,558.4510079757443,563.354579399442,555.5683360633434,556.1329956054688,59044900
2024-09-19,565.6527944370424,567.5052452619498,562.7502909495536,565.623046875,75315500
2024-09-20,564.237952213736,565.6985982057745,561.584845604879,564.6453247070312,77503100
2024-09-23,565.7284114396389,566.7121216588677,564.4962264504853,566.0562744140625,44116900
2024-09-24,566.8610977742745,567.7355202798775,563.9993624192057,567.6759033203125,46805700
2024-09-25,567.5170087741786,568.2622511765038,565.301113457304,566.4239501953125,38428600
2024-09-26,570.7364392510955,571.064362885533,566.2848774298052,568.6696166992188,48336000
2024-09-27,569.7527127715928,570.5774039966909,566.8015214416548,567.8448486328125,42100900
2024-09-30,566.8015219435828,570.7364235043248,564.4763997038558,570.120361328125,63557400
2024-10-01,569.7626465103712,570.4184330981693,562.409564342811,565.012939453125,72668800
2024-10-02,564.108796170998,566.2849064967246,561.6842717014576,565.25146484375,38097800
2024-10-03,563.7609747596233,566.185499206709,561.9028418329451,564.2180786132812,40846500
2024-10-04,568.7192674387571,569.7228701967099,564.4962273588824,569.3452758789062,42939100
2024-10-07,567.6759791031835,568.3318263939267,563.0356199616413,564.1981811523438,49964700
2024-10-08,566.8015630876895,570.1402952518803,565.9172548337782,569.5341186523438,37398700
2024-10-09,569.5241486507804,574.0453343695604,568.9180327244846,573.4789428710938,37912200
2024-10-10,572.117640001393,573.9161558957669,570.8457305312595,572.475341796875,44138100
2024-10-11,572.3958058807981,576.6486847463361,572.2566794174254,575.9034423828125,42268000
2024-10-14,577.533031622562,581.5573891736228,577.0461496161133,580.6134033203125,36217200
2024-10-15,580.8816580095407,581.1896890869497,574.8699878939491,576.1021728515625,54203600
2024-10-16,576.1022278881695,579.1328682582629,575.2874222334457,578.606201171875,30725400
2024-10-17,582.1932373716321,582.4019270642203,578.4670255981297,578.6558227539062,34393700
2024-10-18,580.3649320688628,581.6765658652295,578.8843936568359,580.8816528320312,37416800
2024-10-21,580.1463096888544,581.1399661656003,576.9169261394305,579.927734375,36439000
2024-10-22,577.3641311814339,580.7922584378235,576.6983982686804,579.6197509765625,34183800
2024-10-23,577.5728237328826,578.0199813159995,570.7761861542631,574.3235473632812,49314600
2024-10-24,576.3008478263231,576.3803573236686,572.91250602068,575.5655517578125,34979900
2024-10-25,577.82118431004,580.7524830298728,574.4129498913522,575.3668212890625,47268200
2024-10-28,578.8844678641772,579.013648071529,576.8375377335062,577.1455688476562,30174700
2024-10-29,576.1716647696521,579.2122510622435,574.7606896006656,578.0795288085938,42899700
2024-10-30,577.6025983681301,579.6197502905108,575.6152852535009,576.3307495117188,41435800
2024-10-31,571.9089845712656,571.9785478103307,564.8341545016019,565.0328979492188,60182500
2024-11-01,567.6958554782392,571.8990031889416,567.0002837782789,567.4176025390625,45667500
2024-11-04,567.5566780058409,568.8683117841309,564.2875701521782,566.1953735351562,38217000
2024-11-05,567.1195331390961,573.0814724758461,566.9009578077806,573.041748046875,39478300
2024-11-06,585.4624773142872,588.1751404085513,581.6766481170673,587.290771484375,68182000
2024-11-07,589.3178066973262,592.8651676361171,589.2382971968773,591.8317260742188,47233200
2024-11-08,592.3881801994943,595.8361998006164,592.3881801994943,594.3953857421875,46444900
2024-11-11,596.0050580740726,596.362759831691,593.2128859447075,594.9617309570312,37586800
2024-11-12,594.8823246679941,595.48844063711,590.5996671575766,593.1136474609375,43006100
2024-11-13,593.5805842924092,595.4287708447639,591.1858987893664,593.4017333984375,47388600
2024-11-14,593.5309074092812,594.0177893902365,588.8905485392219,589.5860595703125,38904100
2024-11-15,585.979088998431,586.456085364698,580.1562763950889,582.0343017578125,75988800
2024-11-18,582.5012570573457,585.75053306763,581.6268951744081,584.4190673828125,37084100
2024-11-19,581.0009140487828,587.2907160283254,580.3252349064234,586.555419921875,49412000
2024-11-20,586.6349164650766,587.0422889360375,580.9213917152948,586.754150390625,50032600
2024-11-21,589.6358067130162,591.344866826489,583.7235382544677,589.904052734375,46750300
2024-11-22,589.8941208684593,592.3683766226027,589.3874069721955,591.732421875,38226400
2024-11-25,595.7169908429067,597.0484566493915,591.4243872937958,593.7396240234375,42441400
2024-11-26,595.0014818573266,597.5154618364036,594.2761320418831,596.8397827148438,45621300
2024-11-27,596.6509759062111,597.0384558306165,593.4911556618155,595.0313110351562,34000200
2024-11-29,595.856040278423,599.5226352519451,595.5778479906228,598.7277221679688,30177400
2024-12-02,599.1450560396994,600.4865287602358,598.648227768682,599.8009033203125,31746000
2024-12-03,599.5623804135435,600.3274546400478,598.5190532697817,600.0790405273438,26906600
2024-12-04,601.7882066409081,604.0537119830409,601.1125274810446,603.8052978515625,42787600
2024-12-05,603.8053020406198,604.6201076752798,602.4539437115175,602.8116455078125,28762200
2024-12-06,603.5866976555247,605.2063625778626,603.1693789132718,603.954345703125,31241500
2024-12-09,603.8350928759075,604.0039974916313,600.2480076329648,600.8441772460938,34742700
2024-12-10,601.5298397758172,601.9571047996105,598.3104023701336,598.9761352539062,37234500
2024-12-11,601.9372318289047,604.5703850257809,601.6589789125985,603.6065673828125,28677700
2024-12-12,602.7321871244142,603.3084642377864,600.4964599609375,600.4964599609375,31543800
2024-12-13,602.5533686161162,603.2787185052333,598.9861148428745,600.3772583007812,35904700
2024-12-16,602.1558291096032,603.9245667615821,601.370862320769,602.9407958984375,43695200
2024-12-17,600.3573236481737,601.3310876116105,599.0655823267214,600.4566650390625,55773500
2024-12-18,600.1486460207312,602.5632240884986,582.1734335224694,582.5609741210938,108248700
2024-12-19,587.6086616553114,589.2382727831096,582.1336049313401,582.3820190429688,85919500
2024-12-20,580.0252023798975,593.963254751842,579.1677354036608,589.3770751953125,125716700
2024-12-23,589.1178420766572,593.5145890145251,585.8974879778806,592.9064331054688,57635800
2024-12-24,594.2723074608894,599.5365010094702,593.6840502010506,599.49658203125,33160100
2024-12-26,597.7019907423149,600.673033709029,596.286266618511,599.5364990234375,41219100
2024-12-27,595.7478442826339,595.9871755936747,588.9882104091681,593.2254638671875,64969300
2024-12-30,586.1268440800185,589.9652730101648,582.6572397439561,586.455810546875,56578800
2024-12-31,588.1407350043717,588.8685869923663,582.6672101639617,584.322265625,57052700
2025-01-02,587.6223507588766,589.3571225168115,578.7589985198474,582.8865966796875,50204000
2025-01-03,585.7678951902626,590.8226355752365,584.6711578252952,590.1746215820312,37888500
2025-01-06,594.4817066914783,597.9014122494413,591.8196706515002,593.5744018554688,47679400
2025-01-07,595.6282397198856,595.9572670439192,585.0201967640594,586.8646240234375,60393100
2025-01-08,586.9343761474076,588.8087424972755,583.4448733889237,587.7219848632812,47304700
2025-01-10,584.1228111122192,584.1926084677874,576.8147784906305,578.7489624023438,73105000
2025-01-13,574.0431617233518,580.0052069477971,573.6243775799428,579.6463012695312,47910100
2025-01-14,582.6073834279746,583.2454785560273,576.6153987751911,580.4439086914062,48420600
2025-01-15,588.5595329953718,592.1586914849061,587.4329171587094,591.002197265625,56900200
2025-01-16,592.3879811065466,592.5674339582336,589.1577080719753,589.8656005859375,43319700
2025-01-17,595.1696451072651,597.562410619056,593.8236574580369,595.7877807617188,58070600
2025-01-21,598.8684661853716,601.2513127523598,596.8744645431257,601.2413330078125,42532900
2025-01-22,604.1026949074611,605.9970207281947,603.5443769053658,604.6211547851562,48196000
2025-01-23,603.9830991440912,607.9212646484375,603.7039705508554,607.9212646484375,41152100
2025-01-24,607.981053651763,608.9481760680518,604.980071516125,606.1465454101562,34604700
2025-01-27,593.0260663058995,597.8914352658803,592.8565932019453,597.5723876953125,70361100
2025-01-28,598.818642579001,603.5543965921443,595.4587545999498,602.7069702148438,44433300
2025-01-29,601.9093107246936,602.3181151413867,597.4228069982945,600.0050659179688,37177400
2025-01-30,602.1486247469728,604.7806606099443,598.9182910409676,603.225341796875,39281300
2025-01-31,605.6779717570167,608.1306155740967,599.2473045778189,600.0150146484375,66671500
2025-02-03,590.8924323868896,598.4895734255874,588.7189779992506,595.9771728515625,65857200
2025-02-04,596.0369934393696,600.4935577176606,595.4886551807033,599.9751586914062,33457800
2025-02-05,598.8385569367734,602.5573503352053,596.784737785208,602.4077758789062,30653100
2025-02-06,604.172498579845,604.6311408496849,600.8225905322549,604.5015258789062,35771500
2025-02-07,605.0698408193554,606.3061120968874,598.2503284518037,598.9682006835938,50788500
2025-02-10,602.2184015940107,603.683963510289,600.9322316611732,603.035888671875,26048700
2025-02-11,600.7428358535425,604.0429061552635,600.6232006225274,603.4945678710938,30056700
2025-02-12,597.4029183001364,602.7368484783108,596.714985283226,601.5504150390625,45076100
2025-02-13,602.6670517126223,608.1106982366895,601.3909222732692,607.9013061523438,40921300
2025-02-14,608.1106693810499,609.1575080488998,607.2432835546514,607.8713989257812,26910400
2025-02-18,609.0478499794664,609.656005859375,606.5553479941693,609.656005859375,26749000
2025-02-19,608.2502469503253,611.3907628653418,607.731787077126,611.0916748046875,31011100
2025-02-20,609.705871640604,609.845466362675,605.1994692243143,608.5493774414062,36554000
2025-02-21,608.3300054050101,608.4696001270332,597.6720639975363,598.1406860351562,76519800
2025-02-24,600.2144558088706,601.2214363779027,594.7010120406462,595.4188842773438,50737200
2025-02-25,595.3590701652774,596.0968410433766,587.7918070882386,592.457763671875,58266500
2025-02-26,594.1426816591761,597.7817589335975,590.0848810857798,592.7568359375,43321600
2025-02-27,595.0598849968359,596.226419710782,582.8965242893548,583.2952880859375,74196700
2025-02-28,583.8038068836951,592.9363077632394,580.6931691446642,592.39794921875,88744100
2025-03-03,594.3919179487391,595.5484729311629,578.1607768871335,582.0191650390625,74249200
2025-03-04,577.9713716824587,583.63432908105,570.533723601707,575.1298828125,109648200
2025-03-05,574.9603891205771,583.1258280404028,571.3612308662864,581.311279296875,71230500
2025-03-06,573.7540215413394,578.4299578955523,568.4101116656967,570.9923706054688,80094900
2025-03-07,569.187785314308,575.6583108183255,563.9335715863721,574.1926879882812,81158800
2025-03-10,565.8877282348667,567.8318311729231,553.9237182672504,558.8987426757812,99326600
2025-03-11,557.7222898220398,562.3284287982106,550.3644188129149,554.252685546875,88102100
2025-03-12,560.483938216931,561.4211214289652,552.0293906715008,557.19384765625,69588200
2025-03-13,556.8149774056806,557.4331130450024,548.0314026284964,549.7661743164062,74079400
2025-03-14,554.442091848548,562.1389695505442,549.835953090791,561.1220092773438,62660300
2025-03-17,561.1020658506349,568.0013552926785,560.6633830586674,565.4490356445312,49008700
2025-03-18,563.1060336846033,563.3254055013634,557.3832588897637,559.33740234375,66041400
2025-03-19,561.141985813832,569.2376275644565,559.9455726652652,565.4290771484375,66556000
2025-03-20,561.6405112658884,568.8587877529125,560.9126592589647,563.7940063476562,62958200
2025-03-21,559.280029296875,564.8900146484375,558.030029296875,563.97998046875,83763000
2025-03-24,570.7999877929688,575.1500244140625,570.2000122070312,574.0800170898438,58766800
2025-03-25,575.2999877929688,576.4099731445312,573.6900024414062,575.4600219726562,38355700
2025-03-26,575.1900024414062,576.3300170898438,567.1900024414062,568.5900268554688,51848300
2025-03-27,567.1799926757812,570.9000244140625,564.9400024414062,567.0800170898438,42164200
2025-03-28,565.530029296875,566.27001953125,555.0700073242188,555.6599731445312,71662700
2025-03-31,549.8300170898438,560.7100219726562,546.8699951171875,559.3900146484375,95328200
2025-04-01,557.4500122070312,562.9400024414062,553.6799926757812,560.969970703125,54609600
2025-04-02,555.0499877929688,567.4199829101562,554.8099975585938,564.52001953125,76014500
2025-04-03,545.1099853515625,547.969970703125,536.7000122070312,536.7000122070312,125986000
2025-04-04,523.6699829101562,525.8699951171875,505.05999755859375,505.2799987792969,217965100
2025-04-07,489.19000244140625,523.1699829101562,481.79998779296875,504.3800048828125,256611400
2025-04-08,521.8599853515625,524.97998046875,489.1600036621094,496.4800109863281,165816600
2025-04-09,493.44000244140625,548.6199951171875,493.04998779296875,548.6199951171875,241867300
2025-04-10,532.1699829101562,533.5,509.32000732421875,524.5800170898438,162331200
